Identifier,value1,value2,value3,g,l,s,m,e
0.9,0.9998779147845196,0.017336100598217555,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.004028812110853376,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.00390672689537297,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.003418386033451349,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0035404712489317544,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.017824441460139177,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017824441460139177,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.003784641679892565,0,1,0,0,0
0.9,0.9998779147845196,0.017336100598217555,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01770235624465877,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.017580271029178366,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.0036625564644121597,0,1,0,0,0
0.9,0.9998779147845196,0.01745818581369796,0.003418386033451349,0,1,0,0,0
