Identifier,value1,value2,value3,g,l,s,m,e,Goodness
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015382737,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002075449,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015382737,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.001831278,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015382737,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002075449,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015382737,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002075449,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.001953363,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002075449,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00305213,0,1,0,0,0,25
0.89,0.999877915,0.015504822,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,1,0.014894396,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002075449,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00280796,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002930045,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002075449,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.001953363,0,1,0,0,0,25
0.89,0.999877915,0.015382737,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015504822,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.00280796,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.001953363,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002075449,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015504822,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.00280796,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00305213,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015382737,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015382737,0.002075449,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00280796,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015382737,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015382737,0.00280796,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002930045,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002075449,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002930045,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015382737,0.002930045,0,1,0,0,0,25
0.89,0.999877915,0.015382737,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00280796,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002075449,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.014772311,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.014772311,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002685875,0,1,0,0,0,25
0.89,0.999877915,0.014772311,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00280796,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.014772311,0.002930045,0,1,0,0,0,25
0.89,0.999877915,0.014772311,0.00280796,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.00280796,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002197534,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015260652,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.002319619,0,1,0,0,0,25
0.89,0.999877915,0.015138567,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00256379,0,1,0,0,0,25
0.89,0.999877915,0.014894396,0.002441704,0,1,0,0,0,25
0.89,0.999877915,0.015016482,0.00280796,0,1,0,0,0,25
0.89,0.002319619,0.005738005,0.011353925,0,0,1,0,0,50
0.89,0.003418386,0.005738005,0.01147601,0,0,1,0,0,50
0.89,0.003418386,0.00586009,0.011353925,0,0,1,0,0,50
0.89,0.003296301,0.005738005,0.011598095,0,0,1,0,0,50
0.89,0.003174216,0.005493835,0.01147601,0,0,1,0,0,50
0.89,0.003418386,0.00586009,0.011720181,0,0,1,0,0,50
0.89,0.00305213,0.005738005,0.011598095,0,0,1,0,0,50
0.89,0.003418386,0.005738005,0.01147601,0,0,1,0,0,50
0.89,0.003540471,0.005738005,0.011353925,0,0,1,0,0,50
0.89,0.003662556,0.005738005,0.011353925,0,0,1,0,0,50
0.89,0.003174216,0.005738005,0.011598095,0,0,1,0,0,50
0.89,0.001953363,0.005738005,0.011598095,0,0,1,0,0,50
0.89,0.001465023,0.005738005,0.01123184,0,0,1,0,0,50
0.89,0.001220852,0.00561592,0.01123184,0,0,1,0,0,50
0.89,0.001587108,0.00561592,0.011598095,0,0,1,0,0,50
0.89,0.001831278,0.00586009,0.01147601,0,0,1,0,0,50
0.89,0.001587108,0.005738005,0.01147601,0,0,1,0,0,50
0.89,0.001831278,0.005371749,0.011353925,0,0,1,0,0,50
0.89,0.001342937,0.005493835,0.011353925,0,0,1,0,0,50
0.89,0.001709193,0.00561592,0.011598095,0,0,1,0,0,50
0.89,0.001220852,0.005738005,0.01147601,0,0,1,0,0,50
0.89,0.001587108,0.005738005,0.011598095,0,0,1,0,0,50
0.89,0.00280796,0.005738005,0.011598095,0,0,1,0,0,50
0.89,0.002075449,0.00561592,0.01147601,0,0,1,0,0,50
0.89,0.001709193,0.00561592,0.011598095,0,0,1,0,0,50
0.89,0.001465023,0.00561592,0.01147601,0,0,1,0,0,50
0.89,0.001587108,0.005493835,0.011598095,0,0,1,0,0,50
0.89,0.001709193,0.00561592,0.011598095,0,0,1,0,0,50
0.89,0.002075449,0.00561592,0.011353925,0,0,1,0,0,50
0.89,0.00256379,0.00561592,0.011720181,0,0,1,0,0,50
0.89,0.002930045,0.00561592,0.01147601,0,0,1,0,0,50
0.89,0.002685875,0.00586009,0.01147601,0,0,1,0,0,50
0.89,0.00256379,0.00561592,0.011842266,0,0,1,0,0,50
0.89,0.002441704,0.005493835,0.01147601,0,0,1,0,0,50
0.89,0.002319619,0.00561592,0.011109755,0,0,1,0,0,50
0.89,0.002319619,0.00561592,0.011598095,0,0,1,0,0,50
0.89,0.00305213,0.005493835,0.011598095,0,0,1,0,0,50
0.89,0.00256379,0.00561592,0.011720181,0,0,1,0,0,50
0.89,0.001831278,0.00561592,0.011720181,0,0,1,0,0,50
0.89,0.001953363,0.005493835,0.011720181,0,0,1,0,0,50
0.89,0.001953363,0.005493835,0.011720181,0,0,1,0,0,50
0.89,0.001709193,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.001831278,0.00561592,0.011964351,0,0,1,0,0,50
0.89,0.001831278,0.005249664,0.011842266,0,0,1,0,0,50
0.89,0.003174216,0.005371749,0.012086436,0,0,1,0,0,50
0.89,0.00305213,0.005249664,0.011842266,0,0,1,0,0,50
0.89,0.002197534,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.005371749,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.003296301,0.00561592,0.011720181,0,0,1,0,0,50
0.89,0.002930045,0.00561592,0.011842266,0,0,1,0,0,50
0.89,0.002685875,0.005249664,0.011964351,0,0,1,0,0,50
0.89,0.002685875,0.005371749,0.012086436,0,0,1,0,0,50
0.89,0.006470516,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.006592602,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.006348431,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.006470516,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.006348431,0.005249664,0.011842266,0,0,1,0,0,50
0.89,0.006104261,0.005249664,0.011720181,0,0,1,0,0,50
0.89,0.005493835,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.004395068,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.003540471,0.005371749,0.011720181,0,0,1,0,0,50
0.89,0.00305213,0.005249664,0.011842266,0,0,1,0,0,50
0.89,0.00256379,0.005249664,0.011720181,0,0,1,0,0,50
0.89,0.002319619,0.005249664,0.012086436,0,0,1,0,0,50
0.89,0.003296301,0.005249664,0.011842266,0,0,1,0,0,50
0.89,0.002930045,0.005738005,0.012086436,0,0,1,0,0,50
0.89,0.00305213,0.005493835,0.011598095,0,0,1,0,0,50
0.89,0.00305213,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.003540471,0.00561592,0.011964351,0,0,1,0,0,50
0.89,0.003540471,0.005371749,0.011964351,0,0,1,0,0,50
0.89,0.003174216,0.00561592,0.011964351,0,0,1,0,0,50
0.89,0.002441704,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.002197534,0.005371749,0.011720181,0,0,1,0,0,50
0.89,0.00256379,0.005493835,0.012086436,0,0,1,0,0,50
0.89,0.002441704,0.005493835,0.012086436,0,0,1,0,0,50
0.89,0.002075449,0.00561592,0.011842266,0,0,1,0,0,50
0.89,0.002075449,0.005371749,0.012086436,0,0,1,0,0,50
0.89,0.001953363,0.005371749,0.011964351,0,0,1,0,0,50
0.89,0.001831278,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.002441704,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.00280796,0.005371749,0.011964351,0,0,1,0,0,50
0.89,0.00256379,0.005371749,0.012208522,0,0,1,0,0,50
0.89,0.002685875,0.005371749,0.012086436,0,0,1,0,0,50
0.89,0.00256379,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.002197534,0.00561592,0.011964351,0,0,1,0,0,50
0.89,0.00256379,0.00561592,0.011842266,0,0,1,0,0,50
0.89,0.00280796,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.00256379,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.002441704,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.002685875,0.005371749,0.012208522,0,0,1,0,0,50
0.89,0.002075449,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.002197534,0.005249664,0.011964351,0,0,1,0,0,50
0.89,0.00305213,0.005493835,0.012086436,0,0,1,0,0,50
0.89,0.002930045,0.005493835,0.011598095,0,0,1,0,0,50
0.89,0.003662556,0.005371749,0.011720181,0,0,1,0,0,50
0.89,0.00561592,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.004395068,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.004150897,0.005371749,0.011720181,0,0,1,0,0,50
0.89,0.004150897,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.004150897,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.006958857,0.005371749,0.012086436,0,0,1,0,0,50
0.89,0.006348431,0.005493835,0.012086436,0,0,1,0,0,50
0.89,0.006348431,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.00586009,0.005249664,0.012086436,0,0,1,0,0,50
0.89,0.004395068,0.005249664,0.011720181,0,0,1,0,0,50
0.89,0.003418386,0.005249664,0.011598095,0,0,1,0,0,50
0.89,0.003784642,0.005371749,0.011964351,0,0,1,0,0,50
0.89,0.00280796,0.00561592,0.012086436,0,0,1,0,0,50
0.89,0.001709193,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.001709193,0.00561592,0.011842266,0,0,1,0,0,50
0.89,0.001709193,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.003784642,0.00561592,0.011842266,0,0,1,0,0,50
0.89,0.003784642,0.00561592,0.011842266,0,0,1,0,0,50
0.89,0.004028812,0.005738005,0.011720181,0,0,1,0,0,50
0.89,0.004639238,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.004761323,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.004761323,0.00561592,0.011964351,0,0,1,0,0,50
0.89,0.004761323,0.005738005,0.011842266,0,0,1,0,0,50
0.89,0.00561592,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.005982176,0.00561592,0.011842266,0,0,1,0,0,50
0.89,0.004272983,0.005371749,0.011720181,0,0,1,0,0,50
0.89,0.005738005,0.00561592,0.011964351,0,0,1,0,0,50
0.89,0.00866805,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.008179709,0.005371749,0.011964351,0,0,1,0,0,50
0.89,0.007935539,0.005493835,0.011720181,0,0,1,0,0,50
0.89,0.004395068,0.00561592,0.011842266,0,0,1,0,0,50
0.89,0.003906727,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.005493835,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.005371749,0.005249664,0.011964351,0,0,1,0,0,50
0.89,0.004883409,0.005371749,0.011964351,0,0,1,0,0,50
0.89,0.004517153,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.005249664,0.005371749,0.012086436,0,0,1,0,0,50
0.89,0.005127579,0.005371749,0.011964351,0,0,1,0,0,50
0.89,0.005005494,0.00561592,0.012208522,0,0,1,0,0,50
0.89,0.005005494,0.00561592,0.011964351,0,0,1,0,0,50
0.89,0.005005494,0.005371749,0.012086436,0,0,1,0,0,50
0.89,0.004761323,0.005738005,0.011964351,0,0,1,0,0,50
0.89,0.004883409,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.005127579,0.00586009,0.011720181,0,0,1,0,0,50
0.89,0.005005494,0.005371749,0.011720181,0,0,1,0,0,50
0.89,0.005249664,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.005249664,0.00561592,0.011842266,0,0,1,0,0,50
0.89,0.005127579,0.005493835,0.012086436,0,0,1,0,0,50
0.89,0.005371749,0.00561592,0.012208522,0,0,1,0,0,50
0.89,0.005249664,0.005371749,0.011964351,0,0,1,0,0,50
0.89,0.004883409,0.005738005,0.011964351,0,0,1,0,0,50
0.89,0.005127579,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.004883409,0.005738005,0.011842266,0,0,1,0,0,50
0.89,0.005127579,0.005738005,0.011842266,0,0,1,0,0,50
0.89,0.004517153,0.00586009,0.011964351,0,0,1,0,0,50
0.89,0.003662556,0.005493835,0.011720181,0,0,1,0,0,50
0.89,0.003784642,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.004028812,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.005982176,0.005249664,0.011842266,0,0,1,0,0,50
0.89,0.00561592,0.005249664,0.011842266,0,0,1,0,0,50
0.89,0.003418386,0.005249664,0.011842266,0,0,1,0,0,50
0.89,0.003662556,0.005738005,0.011720181,0,0,1,0,0,50
0.89,0.003540471,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.00280796,0.005493835,0.012086436,0,0,1,0,0,50
0.89,0.00280796,0.005738005,0.011964351,0,0,1,0,0,50
0.89,0.002930045,0.005493835,0.011964351,0,0,1,0,0,50
0.89,0.00305213,0.005371749,0.011842266,0,0,1,0,0,50
0.89,0.004028812,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.003540471,0.005493835,0.011842266,0,0,1,0,0,50
0.89,0.003784642,0.005249664,0.011964351,0,0,1,0,0,50
